date,x,y,z,vx,vy,vz
A.D. 2023-Aug-04 00:00:00.0000,-1.63895886165049,-0.1378600068293477,0.03731381131778511,0.001694610858201656,-0.01274993107003177,-0.0003087804200266008
A.D. 2023-Aug-05 00:00:00.0000,-1.637209792528433,-0.1506052146680741,0.03700379408715616,0.001803528928737964,-0.01274034152865884,-0.0003112510969786747
A.D. 2023-Aug-06 00:00:00.0000,-1.635351801736511,-0.1633404034832562,0.03669131509349068,0.001912453261206331,-0.01272989275159392,-0.0003137039111067729
A.D. 2023-Aug-07 00:00:00.0000,-1.633384885783347,-0.1760647133009235,0.03637639227683544,0.002021378292948205,-0.01271858327542178,-0.000316138700101142
A.D. 2023-Aug-08 00:00:00.0000,-1.631309046764593,-0.1887772826812728,0.03605904374502286,0.002130298433647552,-0.01270641164444829,-0.0003185553022925904
A.D. 2023-Aug-09 00:00:00.0000,-1.629124292392612,-0.2014772487318246,0.03573928777380374,0.002239208055086823,-0.01269337640564215,-0.0003209535512037249
A.D. 2023-Aug-10 00:00:00.0000,-1.626830636027323,-0.2141637471221992,0.03541714280724424,0.002348101488828553,-0.01267947611500675,-0.0003233332747420781
A.D. 2023-Aug-11 00:00:00.0000,-1.624428096708553,-0.2268359120995878,0.03509262745858858,0.002456973031913306,-0.01266470934958015,-0.0003256942990413408
A.D. 2023-Aug-12 00:00:00.0000,-1.621916699188715,-0.239492876503741,0.03476576051113501,0.002565816950594622,-0.01264907471365867,-0.0003280364512162364
A.D. 2023-Aug-13 00:00:00.0000,-1.619296473964698,-0.2521337717818741,0.03443656091859806,0.002674627480578585,-0.01263257083562337,-0.000330359559726044
A.D. 2023-Aug-14 00:00:00.0000,-1.616567457309386,-0.2647577280047117,0.03410504780504547,0.002783398829512793,-0.01261519635872131,-0.000332663455145142
A.D. 2023-Aug-15 00:00:00.0000,-1.613729691304135,-0.2773638738836237,0.03377124046503104,0.002892125179854349,-0.0125969499327432,-0.000334947970901103
A.D. 2023-Aug-16 00:00:00.0000,-1.610783223872815,-0.2899513367875466,0.03343515836430051,0.003000800683473403,-0.01257783021395732,-0.0003372129404968661
A.D. 2023-Aug-17 00:00:00.0000,-1.607728108816502,-0.3025192427592532,0.03309682114072064,0.003109419450246772,-0.01255783587441626,-0.0003394581926986332
A.D. 2023-Aug-18 00:00:00.0000,-1.604564405847747,-0.3150667165322662,0.0327562486048367,0.003217975543958751,-0.01253696561017118,-0.0003416835504730188
A.D. 2023-Aug-19 00:00:00.0000,-1.601292180624681,-0.3275928815496061,0.03241346074005737,0.003326462988915674,-0.01251521814156524,-0.0003438888345368799
A.D. 2023-Aug-20 00:00:00.0000,-1.597911504786057,-0.3400968599838248,0.03206847770300039,0.003434875779338721,-0.01249259221195392,-0.0003460738679993247
A.D. 2023-Aug-21 00:00:00.0000,-1.594422455987343,-0.3525777727567896,0.03172131982416939,0.003543207883736176,-0.0124690865884656,-0.0003482384787705883
A.D. 2023-Aug-22 00:00:00.0000,-1.590825117936733,-0.3650347395586863,0.03137200760851092,0.003651453241887127,-0.01244470005848082,-0.0003503824981505032
A.D. 2023-Aug-23 00:00:00.0000,-1.587119580430604,-0.3774668788673267,0.03102056173556396,0.003759605756575815,-0.01241943142061957,-0.0003525057562359502
